lambda,x_opt,cov_matrix,solution_covariance,objective_covariance,sensitivity_norm,P_matrix,P_flattened
0.001929707873339459,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[212.9051552536837]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19420881198514237, -0.2687439125049062, 0.0], [0.0, 0.0, 0.0, 0.0, -0.2687439125049062, 0.3718847243345996, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0007647998305612419,212.9051552536837,[[14.59126983006221]],[14.59126983006221]
0.002308772586742003,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[202.90491853467483]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11281435496760445, -0.26757798597182747, 0.0], [0.0, 0.0, 0.0, 0.0, -0.26757798597182747, 0.6346530864560577, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0007703980433832015,202.90491853467483,[[14.244469752668046]],[14.244469752668046]
0.0024779308570230807,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[198.442295963967]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.05972030038187153, -0.08730252125778858, 0.0], [0.0, 0.0, 0.0, 0.0, -0.08730252125778858, 0.12762377565468958, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0007729423569654831,198.442295963967,[[14.086954815146068]],[14.086954815146068]
0.0027072736757871585,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[192.39192409775285]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.18029279152688693, -0.21813811625354776, 0.0], [0.0, 0.0, 0.0, 0.0, -0.21813811625354776, 0.26392756670779133, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0007764373417254982,192.39192409775285,[[13.870541593526651]],[13.870541593526651]
0.0036162447849409363,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[168.412044301805]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2303383106943574, -0.218403628626209, 0.0], [0.0, 0.0, 0.0, 0.0, -0.218403628626209, 0.20708732669481814, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0007908036422874468,168.412044301805,[[12.977366616606197]],[12.977366616606197]
0.0038941463811326127,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[161.08062660913413]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.23398220763804908, -0.2742559132980508, 0.0], [0.0, 0.0, 0.0, 0.0, -0.2742559132980508, 0.32146164761083645, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0007953598494541782,161.08062660913413,[[12.691754276266703]],[12.691754276266703]
0.004003162442779096,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[158.20463635181247]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.05804754999018932, -0.12153749762946975, 0.0], [0.0, 0.0, 0.0, 0.0, -0.12153749762946975, 0.2544700565748232, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0007971681407640296,158.20463635181247,[[12.577942453033106]],[12.577942453033106]
0.004007604733339498,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[158.08744275502772]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.22452880267317307, -0.17713250600830718, 0.0], [0.0, 0.0, 0.0, 0.0, -0.17713250600830718, 0.13974120162415943, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0007972420773033032,158.08744275502772,[[12.57328289489375]],[12.57328289489375]
0.004305775667678646,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[150.2212926738039]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5283047188913027, -0.3743210589772995, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3743210589772995, 0.2652186327010938, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008022496267601778,150.2212926738039,[[12.256479619931813]],[12.256479619931813]
0.004363621514715366,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[148.69524146638278]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.04117188594964363, -0.09551417147814993, 0.0], [0.0, 0.0, 0.0, 0.0, -0.09551417147814993, 0.22158219723807454, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008032313407148088,148.69524146638278,[[12.194065830000376]],[12.194065830000376]
0.0045001249396591225,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[145.09409761381986]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07007834128218896, -0.15352809598246633, 0.0], [0.0, 0.0, 0.0, 0.0, -0.15352809598246633, 0.33635037337837426, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008055611572614285,145.09409761381986,[[12.045501135852334]],[12.045501135852334]
0.0046187988433276095,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[141.96332050085468]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.23260045547194969, -0.009715231280805894, 0.0], [0.0, 0.0, 0.0, 0.0, -0.009715231280805894, 0.0004057847550127939, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008076017170506229,141.96332050085468,[[11.914836150818637]],[11.914836150818637]
0.004741392911873921,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[138.72912416850568]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4559854876091695, -0.19134671621511576, 0.0], [0.0, 0.0, 0.0, 0.0, -0.19134671621511576, 0.08029546290668359, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008097243868014167,138.72912416850568,[[11.778332826359836]],[11.778332826359836]
0.004857337777279036,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[135.6703427535938]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.08629266558294937, -0.11272917089380857, 0.0], [0.0, 0.0, 0.0, 0.0, -0.11272917089380857, 0.14726472852075717, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008117456772982055,135.6703427535938,[[11.647761276468271]],[11.647761276468271]
0.004984965294472898,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[132.30335727942023]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5091981908939528, -0.10387146275979219, 0.0], [0.0, 0.0, 0.0, 0.0, -0.10387146275979219, 0.021188764942226417, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008139860877501366,132.30335727942023,[[11.502319647767585]],[11.502319647767585]
0.0054298341287004614,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[120.56711939208708]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.23324630911210592, -0.06208172344932598, 0.0], [0.0, 0.0, 0.0, 0.0, -0.06208172344932598, 0.01652390728543603, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.000821922055019203,120.56711939208708,[[10.980305978982875]],[10.980305978982875]
0.0054731088346274825,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[119.42547447523043]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.012930668317659825, -0.08351425744033379, 0.0], [0.0, 0.0, 0.0, 0.0, -0.08351425744033379, 0.5393867528320158, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008227045292489299,119.42547447523043,[[10.928196304753609]],[10.928196304753609]
0.006715784163385141,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[86.6420287651265]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.016732925510491773, -0.03856022417372253, 0.0], [0.0, 0.0, 0.0, 0.0, -0.03856022417372253, 0.08886018690488016, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008459684541202957,86.6420287651265,[[9.308170000871627]],[9.308170000871627]
0.007085354169948044,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[76.89227517635067]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19910704160140508, -0.2597736887991281, 0.0], [0.0, 0.0, 0.0, 0.0, -0.2597736887991281, 0.3389250769312317, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008531833206118999,76.89227517635067,[[8.76882404751918]],[8.76882404751918]
0.0073144562930156365,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[70.84825318617705]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.05066950969060825, -0.16696405896924435, 0.0], [0.0, 0.0, 0.0, 0.0, -0.16696405896924435, 0.5501730164294916, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.000857724111392265,70.84825318617705,[[8.417140439969922]],[8.417140439969922]
0.007362269751005512,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[69.58686988842555]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6136378065990062, -0.035155773142515355, 0.0], [0.0, 0.0, 0.0, 0.0, -0.035155773142515355, 0.0020141007805531846, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.000858678353437175,69.58686988842555,[[8.341874482898048]],[8.341874482898048]
0.007482996106766615,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[66.40194633012963]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.048265003835030164, -0.14802822067576643, 0.0], [0.0, 0.0, 0.0, 0.0, -0.14802822067576643, 0.45400087797216093, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008610978773039509,66.40194633012963,[[8.14873894109571]],[8.14873894109571]
0.007507032799999869,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[65.76782604993669]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19530486826042304, -0.18185683955930002, 0.0], [0.0, 0.0, 0.0, 0.0, -0.18185683955930002, 0.16933479635744844, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0008615813358343796,65.76782604993669,[[8.109736496948386]],[8.109736496948386]
0.008617257133752054,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[36.47861564291033]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2083579690270332, -0.29800748271243815, -1.0565101409209979e-32], [0.0, 0.0, 0.0, 0.0, -0.29800748271243815, 0.4262302045240306, 3.5217004697366597e-33], [0.0, 0.0, 0.0, 0.0, -1.0565101409209979e-32, 3.5217004697366597e-33, 3.3015941903781185e-33]]",0.000990898517117724,36.47861564291033,[[6.039752945519405]],[6.039752945519405]
0.009259781821123414,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[19.527950639443567]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.009256138247418806, -0.021409252129624336, 1.7608502348683298e-33], [0.0, 0.0, 0.0, 0.0, -0.021409252129624336, 0.04951914767237231, -4.2260405636839916e-32], [0.0, 0.0, 0.0, 0.0, 1.7608502348683298e-33, -4.2260405636839916e-32, 3.3015941903781185e-33]]",0.0010029419055469237,19.527950639443567,[[4.419044086614612]],[4.419044086614612]
0.010129337341458822,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[-1.6653345369377348e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035675440575422684, -0.04729773343728652, 0.0], [0.0, 0.0, 0.0, 0.0, -0.04729773343728652, 0.06270631987221391, 7.043400939473319e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 7.043400939473319e-33, 3.3015941903781185e-33]]",0.0010198507896472906,1.6653345369377348e-12,[[nan]],[nan]
0.010727644975676243,"[3.0, 1.5, 0.5, 1.0, 2.0, 6.0, 0.4]",[[5.551115123125783e-13]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.002118564802906739, -0.011812017313332155, -7.043400939473319e-33], [0.0, 0.0, 0.0, 0.0, -0.011812017313332155, 0.06585767535598964, -3.5217004697366597e-33], [0.0, 0.0, 0.0, 0.0, -7.043400939473319e-33, -3.5217004697366597e-33, 3.3015941903781185e-33]]",0.0010318926270047825,5.551115123125783e-13,[[7.450580596923828e-07]],[7.450580596923828e-07]
