lambda,x_opt,cov_matrix,solution_covariance,objective_covariance,sensitivity_norm,P_matrix,P_flattened
0.0,"[1.9028854273101217, 0.9673561488761888, 1e-06]",[[276.44994955919236]],"[[0.012544887780473541, 0.003378561635622927, 4.274524912081046e-38], [0.003378561635622927, 0.0009099068023127573, -2.1372624560405228e-39], [4.274524912081046e-38, -2.1372624560405228e-39, 4.891805548188452e-44]]",0.0006983769162863622,276.44994955919236,[[16.62678410153907]],[16.62678410153907]
0.0005187441657055203,"[2.0, 1.0, 1e-06]",[[262.1092880576177]],"[[1.56862014075948e-05, 7.617473951154984e-05, 3.5264830524668625e-38], [7.617473951154984e-05, 0.00036991689631391824, 9.795786256852395e-39], [3.5264830524668625e-38, 9.795786256852395e-39, 4.857834676326032e-44]]",0.0007699558104790964,262.1092880576177,[[16.189789623636795]],[16.189789623636795]
0.0005681292589444498,"[2.0, 1.0, 1e-06]",[[260.74403728500204]],"[[0.00724335960490031, 0.004370522580666196, 7.836629005481916e-39], [0.004370522580666196, 0.0026371005541669535, -1.5673258010963833e-38], [7.836629005481916e-39, -1.5673258010963833e-38, 4.857834676326032e-44]]",0.0007707944571095834,260.74403728500204,[[16.14757063105785]],[16.14757063105785]
0.0010674650227472382,"[2.0, 1.0, 1e-06]",[[246.93988943337024]],"[[0.02640182133444187, 0.0014709890668619012, 7.836629005481916e-39], [0.0014709890668619012, 8.195680166975827e-05, -3.918314502740958e-39], [7.836629005481916e-39, -3.918314502740958e-39, 4.857834676326032e-44]]",0.000779435212774308,246.93988943337024,[[15.714321157255576]],[15.714321157255576]
0.001233062511908134,"[2.0, 1.0, 1e-06]",[[242.3619593746863]],"[[0.00403929938717121, 0.0005758689689275179, -3.5264830524668625e-38], [0.0005758689689275179, 8.209965085204668e-05, 9.795786256852395e-39], [-3.5264830524668625e-38, 9.795786256852395e-39, 4.857834676326032e-44]]",0.000782365532799112,242.3619593746863,[[15.567978654105557]],[15.567978654105557]
0.0016607076748005323,"[2.0, 1.0, 1e-06]",[[230.5397050225389]],"[[3.0902883586503384e-07, 5.536100113591492e-05, 0.0], [5.536100113591492e-05, 0.00991765198283737, 1.808452847418904e-39], [0.0, 1.808452847418904e-39, 4.829090092442447e-44]]",0.000835554204914674,230.5397050225389,[[15.18353400966122]],[15.18353400966122]
0.002308772586742003,"[2.0, 1.0, 1e-06]",[[212.62395623824662]],"[[0.01230804746751335, 0.001948978709522149, -2.1701434169026848e-38], [0.001948978709522149, 0.0003086206825409692, -1.4467622779351232e-38], [-2.1701434169026848e-38, -1.4467622779351232e-38, 4.829090092442447e-44]]",0.0008459688271266374,212.62395623824662,[[14.581630781165961]],[14.581630781165961]
0.004007604733339498,"[2.0, 1.0, 1e-06]",[[165.6597457543107]],"[[0.0070225728595981595, 0.002065795966578886, -1.0850717084513424e-38], [0.002065795966578886, 0.0006076851121168405, -1.6276075626770134e-38], [-1.0850717084513424e-38, -1.6276075626770134e-38, 4.829090092442447e-44]]",0.0008754460777439929,165.6597457543107,[[12.870887527840134]],[12.870887527840134]
0.004305775667678646,"[2.0, 1.0, 1e-06]",[[157.41680834785973]],"[[0.00011103927776731547, 0.00010745855551194277, 3.255215125354027e-38], [0.00010745855551194277, 0.00010399330205398952, -1.808452847418904e-39], [3.255215125354027e-38, -1.808452847418904e-39, 4.829090092442447e-44]]",0.0008809448386217097,157.41680834785973,[[12.546585525467068]],[12.546585525467068]
0.0045001249396591225,"[2.0, 1.0, 1e-06]",[[152.0440314905675]],"[[0.0011394319701114872, 0.004055895714807887, 1.4467622779351232e-38], [0.004055895714807887, 0.014437272677005362, -5.425358542256712e-39], [1.4467622779351232e-38, -5.425358542256712e-39, 4.829090092442447e-44]]",0.0008845811891908694,152.0440314905675,[[12.330613589378572]],[12.330613589378572]
0.0046187988433276095,"[2.0, 1.0, 1e-06]",[[148.7632963109486]],"[[0.0007754409977914997, 0.0004730367418656567, -4.70197740328915e-38], [0.0004730367418656567, 0.00028856323020341653, 1.808452847418904e-39], [-4.70197740328915e-38, 1.808452847418904e-39, 4.829090092442447e-44]]",0.0008868219310233447,148.7632963109486,[[12.196856001074563]],[12.196856001074563]
0.004741392911873921,"[2.0, 1.0, 1e-06]",[[145.37418244548476]],"[[8.569996891890543e-05, 0.0006323339163652661, -3.255215125354027e-38], [0.0006323339163652661, 0.004665651421229734, 3.616905694837808e-39], [-3.255215125354027e-38, 3.616905694837808e-39, 4.829090092442447e-44]]",0.000889152815049165,145.37418244548476,[[12.05712164844847]],[12.05712164844847]
0.0054298341287004614,"[2.0, 1.0, 1e-06]",[[126.34222309015537]],"[[0.004230305777661708, 0.00045192344732146526, -2.1701434169026848e-38], [0.00045192344732146526, 4.827896917461307e-05, 1.0850717084513424e-38], [-2.1701434169026848e-38, 1.0850717084513424e-38, 4.829090092442447e-44]]",0.0009025469953488291,126.34222309015537,[[11.24020565159532]],[11.24020565159532]
0.0054731088346274825,"[2.0, 1.0, 1e-06]",[[125.14589859258523]],"[[0.0029791633403252345, 0.006502732461628962, -1.0850717084513424e-38], [0.006502732461628962, 0.014193760004749076, 5.425358542256712e-39], [-1.0850717084513424e-38, 5.425358542256712e-39, 4.829090092442447e-44]]",0.0009034062062956676,125.14589859258523,[[11.18686276811266]],[11.18686276811266]
0.0073144562930156365,"[2.0, 1.0, 1e-06]",[[74.24185219289306]],"[[0.02597967072114346, 0.0006471486239497546, 1.4467622779351232e-38], [0.0006471486239497546, 1.6120348328326572e-05, 1.265916993193233e-38], [1.4467622779351232e-38, 1.265916993193233e-38, 4.829090092442447e-44]]",0.000941860981762887,74.24185219289306,[[8.616371173115342]],[8.616371173115342]
0.007362269751005512,"[2.0, 1.0, 1e-06]",[[72.92004239408493]],"[[0.0017410715149414888, 0.001230491669748954, -1.0850717084513424e-38], [0.001230491669748954, 0.00086964247954654, 1.808452847418904e-38], [-1.0850717084513424e-38, 1.808452847418904e-38, 4.829090092442447e-44]]",0.0009429088341545354,72.92004239408493,[[8.539323298370014]],[8.539323298370014]
0.007507032799999869,"[2.0, 1.0, 1e-06]",[[68.91807636640038]],"[[0.0012288060978369545, 0.002002524103904643, 3.616905694837808e-38], [0.002002524103904643, 0.00326341380774234, 1.6276075626770134e-38], [3.616905694837808e-38, 1.6276075626770134e-38, 4.829090092442447e-44]]",0.0009460965757721326,68.91807636640038,[[8.301691175079954]],[8.301691175079954]
0.009259781821123414,"[2.0, 1.0, 1e-06]",[[20.46334380942988]],"[[0.0031350687643076263, 0.004295635212088082, -1.679277644031839e-38], [0.004295635212088082, 0.005885830028805196, -3.3585552880636784e-39], [-1.679277644031839e-38, -3.3585552880636784e-39, 4.804451877685087e-44]]",0.0011013236476049345,20.46334380942988,[[4.523642758820581]],[4.523642758820581]
0.010727644975676243,"[2.0, 1.0, 1e-06]",[[8.673617379884035e-15]],"[[0.030370456598769528, 0.005537140042081894, -2.350988701644575e-38], [0.005537140042081894, 0.0010095310798478073, 6.717110576127357e-39], [-2.350988701644575e-38, 6.717110576127357e-39, 4.804451877685087e-44]]",0.0011331142331202984,8.673617379884035e-15,[[9.313225746154785e-08]],[9.313225746154785e-08]
0.011016667384228462,"[2.0, 1.0, 1e-06]",[[3.0357660829594124e-14]],"[[0.024131159909863788, 0.00472964005968284, -1.3434221152254714e-38], [0.00472964005968284, 0.0009269962644859416, 5.0378329320955176e-39], [-1.3434221152254714e-38, 5.0378329320955176e-39, 4.804451877685087e-44]]",0.0011396325179506654,3.0357660829594124e-14,[[1.7423449953896652e-07]],[1.7423449953896652e-07]
0.012051863015925202,"[2.0, 1.0, 1e-06]",[[1.0408340855860843e-13]],"[[0.037240501973248304, 0.0007018395441982769, -2.350988701644575e-38], [0.0007018395441982769, 1.3226963110064694e-05, -1.6792776440318392e-39], [-2.350988701644575e-38, -1.6792776440318392e-39, 4.804451877685087e-44]]",0.0011636775729786891,1.0408340855860843e-13,[[3.226196034939731e-07]],[3.226196034939731e-07]
0.012302685888602838,"[2.0, 1.0, 1e-06]",[[8.673617379884035e-14]],"[[8.607898967729657e-06, 0.00019172618078456747, -2.350988701644575e-38], [0.00019172618078456747, 0.0042703717290413275, 1.6792776440318392e-39], [-2.350988701644575e-38, 1.6792776440318392e-39, 4.804451877685087e-44]]",0.0011696679251717733,8.673617379884035e-14,[[2.9451005721170265e-07]],[2.9451005721170265e-07]
0.012469877941213237,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.01704710097571843, 0.0012394556516094092, -6.717110576127357e-39], [0.0012394556516094092, 9.011798044105657e-05, -1.6792776440318392e-39], [-6.717110576127357e-39, -1.6792776440318392e-39, 4.804451877685087e-44]]",0.0011736965414649583,0.0,[[nan]],[nan]
0.013936287708201545,"[2.0, 1.0, 1e-06]",[[5.204170427930421e-14]],"[[0.013453554002022083, 0.004218035207551475, -6.717110576127357e-39], [0.004218035207551475, 0.0013224625262194447, 2.183060937241391e-38], [-6.717110576127357e-39, 2.183060937241391e-38, 4.804451877685087e-44]]",0.001210251292993318,5.204170427930421e-14,[[2.2812650937430358e-07]],[2.2812650937430358e-07]
0.014682843560070769,"[2.0, 1.0, 1e-06]",[[-3.469446951953614e-14]],"[[0.0021524322004255743, 0.0004092662043896983, -3.358555288063678e-38], [0.0004092662043896983, 7.781839819272022e-05, -8.396388220159195e-39], [-3.358555288063678e-38, -8.396388220159195e-39, 4.804451877685087e-44]]",0.0012297032362856934,3.469446951953614e-14,[[nan]],[nan]
0.015805555440133845,"[2.0, 1.0, 1e-06]",[[1.3877787807814457e-13]],"[[0.009315227270842597, 0.003761688048355623, -4.366121874482782e-38], [0.003761688048355623, 0.001519050105995063, -3.3585552880636784e-39], [-4.366121874482782e-38, -3.3585552880636784e-39, 4.804451877685087e-44]]",0.0012600253723685031,1.3877787807814457e-13,[[3.725290298461914e-07]],[3.725290298461914e-07]
0.016579801897556923,"[2.0, 1.0, 1e-06]",[[1.0408340855860843e-13]],"[[5.3232400953125696e-05, 0.0003774585623076466, 1.0075665864191035e-38], [0.0003774585623076466, 0.002676470790502441, -1.6792776440318392e-39], [1.0075665864191035e-38, -1.6792776440318392e-39, 4.804451877685087e-44]]",0.0012816844922061582,1.0408340855860843e-13,[[3.226196034939731e-07]],[3.226196034939731e-07]
0.017668780999912204,"[2.0, 1.0, 1e-06]",[[-3.469446951953614e-14]],"[[0.000683739993359284, 0.0006643928576203942, 1.0075665864191035e-38], [0.0006643928576203942, 0.0006455931692517557, 1.6792776440318392e-39], [1.0075665864191035e-38, 1.6792776440318392e-39, 4.804451877685087e-44]]",0.0013131818573409494,3.469446951953614e-14,[[nan]],[nan]
0.017836783976987736,"[2.0, 1.0, 1e-06]",[[3.469446951953614e-14]],"[[0.00020112030765223761, 0.0002612324673452478, -6.717110576127357e-39], [0.0002612324673452478, 0.0003393113444977705, 6.717110576127357e-39], [-6.717110576127357e-39, 6.717110576127357e-39, 4.804451877685087e-44]]",0.0013181487298270574,3.469446951953614e-14,[[1.862645149230957e-07]],[1.862645149230957e-07]
0.017860959175180824,"[2.0, 1.0, 1e-06]",[[1.0408340855860843e-13]],"[[0.0024579937910155342, 0.00017152408472176017, 3.6944108168700464e-38], [0.00017152408472176017, 1.196931894098982e-05, -8.396388220159195e-39], [3.6944108168700464e-38, -8.396388220159195e-39, 4.804451877685087e-44]]",0.0013188658164021466,1.0408340855860843e-13,[[3.226196034939731e-07]],[3.226196034939731e-07]
0.018160543914364058,"[2.0, 1.0, 1e-06]",[[-1.0408340855860843e-13]],"[[0.01363773917481241, 0.010056813525303602, 2.6868442304509427e-38], [0.010056813525303602, 0.007416148452928637, 3.3585552880636784e-39], [2.6868442304509427e-38, 3.3585552880636784e-39, 4.804451877685087e-44]]",0.0013278015181210677,1.0408340855860843e-13,[[nan]],[nan]
0.01843780287519381,"[2.0, 1.0, 1e-06]",[[1.0408340855860843e-13]],"[[0.002610146150902519, 0.0011179008668910657, -3.358555288063678e-38], [0.0011179008668910657, 0.00047878634986155155, -1.3434221152254714e-38], [-3.358555288063678e-38, -1.3434221152254714e-38, 4.804451877685087e-44]]",0.0013361528458510448,1.0408340855860843e-13,[[3.226196034939731e-07]],[3.226196034939731e-07]
0.01903414781748658,"[2.0, 1.0, 1e-06]",[[1.0408340855860843e-13]],"[[0.0003797653826887974, 0.0006468088797389251, -3.3585552880636784e-39], [0.0006468088797389251, 0.001101632075959786, 1.5113498796286552e-38], [-3.3585552880636784e-39, 1.5113498796286552e-38, 4.804451877685087e-44]]",0.0013543807553625152,1.0408340855860843e-13,[[3.226196034939731e-07]],[3.226196034939731e-07]
0.019766445342691674,"[2.0, 1.0, 1e-06]",[[3.469446951953614e-14]],"[[9.315669150570359e-07, 1.0722822674262124e-05, 3.6944108168700464e-38], [1.0722822674262124e-05, 0.00012342530015316226, -1.8472054084350232e-38], [3.6944108168700464e-38, -1.8472054084350232e-38, 4.804451877685087e-44]]",0.00137725992384973,3.469446951953614e-14,[[1.862645149230957e-07]],[1.862645149230957e-07]
0.021148016336440034,"[2.0, 1.0, 1e-06]",[[0.0]],"[[4.876728006118463e-05, 0.00016132828939209617, 1.679277644031839e-38], [0.00016132828939209617, 0.0005336942500284225, -1.679277644031839e-38], [1.679277644031839e-38, -1.679277644031839e-38, 4.804451877685087e-44]]",0.0014219122944766215,0.0,[[nan]],[nan]
0.021156011423293486,"[2.0, 1.0, 1e-06]",[[6.938893903907228e-14]],"[[0.0037641190653016562, 0.0004340743818513857, -4.030266345676414e-38], [0.0004340743818513857, 5.005701618648522e-05, -6.717110576127357e-39], [-4.030266345676414e-38, -6.717110576127357e-39, 4.804451877685087e-44]]",0.0014221763540640464,6.938893903907228e-14,[[2.634178031930877e-07]],[2.634178031930877e-07]
0.021612079880330426,"[2.0, 1.0, 1e-06]",[[0.0]],"[[2.3937686942367703e-05, 0.00022368748041082847, -3.5264830524668625e-38], [0.00022368748041082847, 0.002090264151795932, -2.497925495497361e-38], [-3.5264830524668625e-38, -2.497925495497361e-38, 4.764414778704378e-44]]",0.0020404228809005206,0.0,[[nan]],[nan]
0.021723455704089623,"[2.0, 1.0, 1e-06]",[[2.0816681711721685e-13]],"[[0.013406491264829387, 0.005088624760113252, -5.583598166405866e-38], [0.005088624760113252, 0.0019314600246798565, -2.644862289350147e-38], [-5.583598166405866e-38, -2.644862289350147e-38, 4.764414778704378e-44]]",0.0020433113935219983,2.0816681711721685e-13,[[4.5625301874860715e-07]],[4.5625301874860715e-07]
0.022712073133860478,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.00027821058866258513, 0.0007612795919126973, -2.644862289350147e-38], [0.0007612795919126973, 0.0020831220689649524, 7.346839692639297e-39], [-2.644862289350147e-38, 7.346839692639297e-39, 4.764414778704378e-44]]",0.0020694399968397927,0.0,[[nan]],[nan]
0.022803871029697498,"[2.0, 1.0, 1e-06]",[[6.938893903907228e-14]],"[[0.024521809278849616, 0.00393740203013235, -6.171345341817009e-38], [0.00393740203013235, 0.0006322182254415463, -1.1754943508222875e-38], [-6.171345341817009e-38, -1.1754943508222875e-38, 4.764414778704378e-44]]",0.002071910738514118,6.938893903907228e-14,[[2.634178031930877e-07]],[2.634178031930877e-07]
0.023140094581946435,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.009644882315000212, 0.00015523881329577058, 0.0], [0.00015523881329577058, 2.4986400420872955e-06, 5.877471754111438e-39], [0.0, 5.877471754111438e-39, 4.764414778704378e-44]]",0.0020810249488596297,0.0,[[nan]],[nan]
0.02322758234675848,"[2.0, 1.0, 1e-06]",[[1.3877787807814457e-13]],"[[0.000561892072703843, 0.0004255842795482973, 3.8203566401724344e-38], [0.0004255842795482973, 0.0003223430046398035, -1.3224311446750734e-38], [3.8203566401724344e-38, -1.3224311446750734e-38, 4.764414778704378e-44]]",0.0020834131970559576,1.3877787807814457e-13,[[3.725290298461914e-07]],[3.725290298461914e-07]
0.023970355527955456,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.008355422269800388, 0.0013793585478700779, -3.8203566401724344e-38], [0.0013793585478700779, 0.00022771201049395917, 7.346839692639297e-39], [-3.8203566401724344e-38, 7.346839692639297e-39, 4.764414778704378e-44]]",0.0021039666815076217,0.0,[[nan]],[nan]
0.02445084088201488,"[2.0, 1.0, 1e-06]",[[6.938893903907228e-14]],"[[8.563372528231024e-05, 0.0006140891696569881, 4.4253904972133176e-38], [0.0006140891696569881, 0.004403703179405047, 1.3829345303791618e-39], [4.4253904972133176e-38, 1.3829345303791618e-39, 4.747928914418204e-44]]",0.002357187043049976,6.938893903907228e-14,[[2.634178031930877e-07]],[2.634178031930877e-07]
0.02482313179857254,"[2.0, 1.0, 1e-06]",[[-6.938893903907228e-14]],"[[0.0001584050908870647, 0.0011893927869455914, -8.29760718227497e-39], [0.0011893927869455914, 0.008930617025729202, 1.3829345303791618e-39], [-8.29760718227497e-39, 1.3829345303791618e-39, 4.747928914418204e-44]]",0.002366665378150873,6.938893903907228e-14,[[nan]],[nan]
0.024859491386256316,"[2.0, 1.0, 1e-06]",[[2.0816681711721685e-13]],"[[0.0024675457061501954, 0.000536195611919045, -7.191259557971641e-38], [0.000536195611919045, 0.0001165148566547924, -8.29760718227497e-39], [-7.191259557971641e-38, -8.29760718227497e-39, 4.747928914418204e-44]]",0.002367597399497751,2.0816681711721685e-13,[[4.5625301874860715e-07]],[4.5625301874860715e-07]
0.026532437206074344,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.0009739672741215994, 0.002156377198756189, -2.350988701644575e-38], [0.002156377198756189, 0.004774249347863664, -2.612209668493972e-39], [-2.350988701644575e-38, -2.612209668493972e-39, 4.733274812830493e-44]]",0.0026295040414027813,0.0,[[nan]],[nan]
0.026577764997291697,"[2.0, 1.0, 1e-06]",[[2.0816681711721685e-13]],"[[0.00048427871558217944, 0.00037280827018240116, 2.0897677347951777e-38], [0.00037280827018240116, 0.0002869959010057064, 5.224419336987944e-39], [2.0897677347951777e-38, 5.224419336987944e-39, 4.733274812830493e-44]]",0.002630603782679314,2.0816681711721685e-13,[[4.5625301874860715e-07]],[4.5625301874860715e-07]
0.027182133497585026,"[2.0, 1.0, 1e-06]",[[-1.3877787807814457e-13]],"[[0.01743981234137989, 0.0016901773326204106, 7.836629005481916e-39], [0.0016901773326204106, 0.00016380333456488365, 1.697936284521082e-38], [7.836629005481916e-39, 1.697936284521082e-38, 4.733274812830493e-44]]",0.002645424735219783,1.3877787807814457e-13,[[nan]],[nan]
0.028999503204469423,"[2.0, 1.0, 1e-06]",[[-1.3877787807814457e-13]],"[[0.00398957871377555, 0.0012094702425931414, 6.791745138084328e-38], [0.0012094702425931414, 0.00036665983369807317, 9.142733839728902e-39], [6.791745138084328e-38, 9.142733839728902e-39, 4.733274812830493e-44]]",0.002691762511810553,1.3877787807814457e-13,[[nan]],[nan]
0.029607289128613212,"[2.0, 1.0, 1e-06]",[[-6.938893903907228e-14]],"[[0.007469665663805305, 0.0014328757535186126, -2.612209668493972e-39], [0.0014328757535186126, 0.00027486276058781323, -1.306104834246986e-39], [-2.612209668493972e-39, -1.306104834246986e-39, 4.733274812830493e-44]]",0.0027078522102569995,6.938893903907228e-14,[[nan]],[nan]
0.029834770099697483,"[2.0, 1.0, 1e-06]",[[2.0816681711721685e-13]],"[[0.004563896767950764, 0.001555333506761774, -1.3061048342469862e-38], [0.001555333506761774, 0.0005300431714940091, -1.306104834246986e-39], [-1.3061048342469862e-38, -1.306104834246986e-39, 4.733274812830493e-44]]",0.0027139506612395116,2.0816681711721685e-13,[[4.5625301874860715e-07]],[4.5625301874860715e-07]
0.030054578761178785,"[2.0, 1.0, 1e-06]",[[-6.938893903907228e-14]],"[[4.4808176541404395e-05, 0.0003542158830663607, 4.1795354695903554e-38], [0.0003542158830663607, 0.0028001338483511808, 1.1754943508222875e-38], [4.1795354695903554e-38, 1.1754943508222875e-38, 4.733274812830493e-44]]",0.0027198829739638023,6.938893903907228e-14,[[nan]],[nan]
0.030817834567939406,"[2.0, 1.0, 1e-06]",[[-6.938893903907228e-14]],"[[9.483611320478604e-05, 0.0003880622501603547, -1.8285467679457803e-38], [0.0003880622501603547, 0.0015879215723901899, 2.873430635343369e-38], [-1.8285467679457803e-38, 2.873430635343369e-38, 4.733274812830493e-44]]",0.002740783939182331,6.938893903907228e-14,[[nan]],[nan]
0.030892837036032184,"[2.0, 1.0, 1e-06]",[[-6.938893903907228e-14]],"[[0.0013164962186808184, 0.0011106028489818746, 7.836629005481916e-39], [0.0011106028489818746, 0.0009369101640129341, 2.612209668493972e-39], [7.836629005481916e-39, 2.612209668493972e-39, 4.733274812830493e-44]]",0.0027428630919534994,6.938893903907228e-14,[[nan]],[nan]
0.03128351290164455,"[2.0, 1.0, 1e-06]",[[-1.3877787807814457e-13]],"[[0.0008619192410902488, 0.0008924584067484737, 1.8285467679457803e-38], [0.0008924584067484737, 0.0009240796234790487, 9.142733839728902e-39], [1.8285467679457803e-38, 9.142733839728902e-39, 4.733274812830493e-44]]",0.002753766247945747,1.3877787807814457e-13,[[nan]],[nan]
0.032149087802850196,"[2.0, 1.0, 1e-06]",[[2.0816681711721685e-13]],"[[0.007122859427710393, 0.0002705877568356899, -2.350988701644575e-38], [0.0002705877568356899, 1.0279261424776667e-05, -1.3061048342469862e-38], [-2.350988701644575e-38, -1.3061048342469862e-38, 4.733274812830493e-44]]",0.0027783604773392962,2.0816681711721685e-13,[[4.5625301874860715e-07]],[4.5625301874860715e-07]
0.034838350279915664,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.0004230256069517415, 5.450636725049462e-05, 1.979779959279642e-38], [5.450636725049462e-05, 7.023083288631083e-06, 1.2373624745497763e-39], [1.979779959279642e-38, 1.2373624745497763e-39, 4.720163248252015e-44]]",0.003153408000541819,0.0,[[nan]],[nan]
0.03511681110966658,"[2.0, 1.0, 1e-06]",[[1.3877787807814457e-13]],"[[0.0012065616243520612, 0.0027880678971100837, -2.969669938919463e-38], [0.0027880678971100837, 0.0064425408880961306, 1.7323074643696868e-38], [-2.969669938919463e-38, 1.7323074643696868e-38, 4.720163248252015e-44]]",0.003161213538792741,1.3877787807814457e-13,[[3.725290298461914e-07]],[3.725290298461914e-07]
0.03517598218441975,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.027561663424373762, 0.002260738800642606, 1.979779959279642e-38], [0.002260738800642606, 0.00018543655533545091, -1.2373624745497763e-39], [1.979779959279642e-38, -1.2373624745497763e-39, 4.720163248252015e-44]]",0.003162879801944829,0.0,[[nan]],[nan]
0.03584275141816318,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.011711095435499683, 0.0023259260696450973, -2.4747249490995525e-39], [0.0023259260696450973, 0.00046194927803727486, -8.661537321848434e-39], [-2.4747249490995525e-39, -8.661537321848434e-39, 4.720163248252015e-44]]",0.0031818410566461296,0.0,[[nan]],[nan]
0.03589888600735891,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.00013068569935253648, 0.00016749068239304746, 6.681757362568792e-38], [0.00016749068239304746, 0.00021466104422652137, 2.2272524541895973e-38], [6.681757362568792e-38, 2.2272524541895973e-38, 4.720163248252015e-44]]",0.003183452901898807,0.0,[[nan]],[nan]
0.0360598342773637,"[2.0, 1.0, 1e-06]",[[2.7755575615628914e-13]],"[[0.000244214331198803, 0.000514354530504493, -3.4646149287393735e-38], [0.000514354530504493, 0.0010833130953118884, 2.4747249490995525e-39], [-3.4646149287393735e-38, 2.4747249490995525e-39, 4.720163248252015e-44]]",0.0031880876750245484,2.7755575615628914e-13,[[5.268356063861754e-07]],[5.268356063861754e-07]
0.036162710494696215,"[2.0, 1.0, 1e-06]",[[-1.3877787807814457e-13]],"[[0.00014090323015000528, 0.0004952109257540136, 4.207032413469239e-38], [0.0004952109257540136, 0.001740441725325042, 0.0], [4.207032413469239e-38, 0.0, 4.720163248252015e-44]]",0.0031910605389574164,1.3877787807814457e-13,[[nan]],[nan]
0.036970727201174225,"[2.0, 1.0, 1e-06]",[[-2.7755575615628914e-13]],"[[0.0027869989342460405, 0.0027253991919731673, -3.712087423649329e-38], [0.0027253991919731673, 0.0026651609601771914, -1.361098722004754e-38], [-3.712087423649329e-38, -1.361098722004754e-38, 4.720163248252015e-44]]",0.00321469144344969,2.7755575615628914e-13,[[nan]],[nan]
0.03741255617617978,"[2.0, 1.0, 1e-06]",[[0.0]],"[[0.00032545728067343374, 0.0007530952397095702, -3.959559918559284e-38], [0.0007530952397095702, 0.001742632516622974, -1.4848349694597315e-38], [-3.959559918559284e-38, -1.4848349694597315e-38, 4.720163248252015e-44]]",0.003227824006438005,0.0,[[nan]],[nan]
0.038541999323435716,"[2.0, 1.0, 1e-06]",[[-1.3877787807814457e-13]],"[[0.002842681706284467, 0.003058738218437242, 2.4747249490995525e-38], [0.003058738218437242, 0.0032912159909585124, -4.949449898199105e-39], [2.4747249490995525e-38, -4.949449898199105e-39, 4.720163248252015e-44]]",0.0032620727649709342,1.3877787807814457e-13,[[nan]],[nan]
0.038644309826884604,"[2.0, 1.0, 1e-06]",[[1.3877787807814457e-13]],"[[0.0009822436516115532, 0.001448897597076086, 3.959559918559284e-38], [0.001448897597076086, 0.002137254074758909, -1.7323074643696868e-38], [3.959559918559284e-38, -1.7323074643696868e-38, 4.720163248252015e-44]]",0.00326522334789173,1.3877787807814457e-13,[[3.725290298461914e-07]],[3.725290298461914e-07]
0.04009500987277592,"[2.0, 1.0, 1e-06]",[[1.3877787807814457e-13]],"[[0.0011007886570731063, 0.0008041882700330309, -3.959559918559284e-38], [0.0008041882700330309, 0.000587504939756815, -4.949449898199105e-39], [-3.959559918559284e-38, -4.949449898199105e-39, 4.720163248252015e-44]]",0.003310757503272463,1.3877787807814457e-13,[[3.725290298461914e-07]],[3.725290298461914e-07]
0.04015129954706642,"[2.0, 1.0, 1e-06]",[[1.3877787807814457e-13]],"[[0.00010002527403039846, 0.0003770882606077026, 4.949449898199105e-39], [0.0003770882606077026, 0.0014215962682084583, 0.0], [4.949449898199105e-39, 0.0, 4.720163248252015e-44]]",0.0033125567212009036,1.3877787807814457e-13,[[3.725290298461914e-07]],[3.725290298461914e-07]
0.04025373993992376,"[2.0, 1.0, 1e-06]",[[-1.3877787807814457e-13]],"[[0.021683786489203057, 0.0029359202421286533, -1.7323074643696868e-38], [0.0029359202421286533, 0.00039751487464759574, -7.424174847298658e-39], [-1.7323074643696868e-38, -7.424174847298658e-39, 4.720163248252015e-44]]",0.003315837280151846,1.3877787807814457e-13,[[nan]],[nan]
0.04039922884216318,"[2.0, 1.0, 1e-06]",[[-2.7755575615628914e-13]],"[[0.00501447648168166, 0.0013097274422195714, 3.4646149287393735e-38], [0.0013097274422195714, 0.0003420867520606551, 2.4747249490995525e-39], [3.4646149287393735e-38, 2.4747249490995525e-39, 4.720163248252015e-44]]",0.003320510244276872,2.7755575615628914e-13,[[nan]],[nan]
0.04094696028571976,"[2.0, 1.0, 1e-06]",[[1.3877787807814457e-13]],"[[0.01175880233830365, 0.0038273177409931603, -1.979779959279642e-38], [0.0038273177409931603, 0.0012457358044709007, -6.186812372748881e-39], [-1.979779959279642e-38, -6.186812372748881e-39, 4.720163248252015e-44]]",0.0033382478889521067,1.3877787807814457e-13,[[3.725290298461914e-07]],[3.725290298461914e-07]
0.041079093304846936,"[2.0, 1.0, 1e-06]",[[-1.3877787807814457e-13]],"[[0.0015721494527134432, 0.0008390457782116315, -2.4747249490995525e-38], [0.0008390457782116315, 0.00044779318958493525, -4.949449898199105e-39], [-2.4747249490995525e-38, -4.949449898199105e-39, 4.720163248252015e-44]]",0.0033425612052440496,1.3877787807814457e-13,[[nan]],[nan]
